"g250m","dis_relig","dis_dentis","dis_groce","dis_gym","dis_hdware","dis_mall","dis_restrt","dis_school","pct_access","pct_ov30","rway","dis_exit","dis_subway","dis_crail","dis_bus","dis_parking","avgsw","pct_cur","pct_sw","popden","lumix","rdden","ndden","ndden_n3","ndden_n4","pct_n4","ujaccess","fac1_nw","fac2_connectivity","fac3_transit","fac4_auto","fac5_walk","community_","town_name","codas","pct_sch13","pct_owner","inc_med_hs","pct_pov","pct_white","pct_under5","pct_old65","pct_ov2car","inc_capita","pct_elsc_sch","pct_less3hsh","pct_labor","pct_unempl","f1_wealth","f2_children","f3_working","vmt_tot_mv","vin_mv","hh_mv","pop_mv","Walkscore","Walkscore.Desc","Transitscore","Transitscore.Desc","Bikescore","Bikescore.Desc","be_f1","be_f2","be_f3","be_f4","be_f5","be_f1_norm","dem_f1","dem_f2","dem_f3","res_ols_m1","res_ols_m2","res_ols_m3"
137659,1000,1000,250,1000,790,500,1000,250,0,0,40.85061,1786,1305,1348,92,2303,12.88881,0.95579,0.95744,8435.55556,0.64558,17168,131.55556,85.33333,23.11111,0.17567,592797.81948,-0.17288,3.97589,-0.99764,-0.05883,2.30216,"Inner Core","Somerville",1,0.84247258225324,0.338709677419355,44000,0.08003300330033,0.837450199203187,0.0438247011952191,0.133067729083665,0.0788530465949821,27763,0.0810372771474878,0.636704119850187,0.699559471365639,0,-0.126549916159125,-1.13318277433394,0.213652474131467,17802422,1944,2140,4745,88,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",13.18339,492662.4601684,-504.7535364,142241.6548108,7586.1420276,70.9848429317832,48249.9811123765,16104.0567849837,0.43954441265774,960.575846486533,1376.97853806841,-517.901690591824
137660,1000,1000,0,1000,901,750,1000,250,0,0,41.58389,1585,1546,1589,48,2054,12.94137,0.94654,0.94461,9137.77778,0.60841,16752,128,85.33333,19.55556,0.15277,592797.81948,-0.15541,3.87027,-1.03969,-0.04341,2.37455,"Inner Core","Somerville",1,0.84247258225324,0.338709677419355,44000,0.08003300330033,0.837450199203187,0.0438247011952191,0.133067729083665,0.0788530465949821,27763,0.0810372771474878,0.636704119850187,0.699559471365639,0,-0.126549916159125,-1.13318277433394,0.213652474131467,20238882,2180,2279,5140,89,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",13.2103889,492434.7501684,-443.8962436,142322.7304406,7363.1838502,71.1394668739842,48249.9811123765,16104.0567849837,0.43954441265774,1909.18484859988,2216.59414903098,391.41479529661
137661,1000,1000,250,1000,790,1000,1000,0,0,0,42.56012,1398,1715,1831,184,1804,13.1046,0.93413,0.93231,9392,0.56205,17230.22222,122.66667,78.22222,26.66667,0.21739,600537.4025,0.02476,4.24,-1.06116,-0.02381,2.24366,"Inner Core","Somerville",1,0.784722222222222,0.222877358490566,41509,0.130281690140845,0.754536290322581,0.0453629032258065,0.0589717741935484,0.0766509433962264,22633,0.128416709644146,0.686868686868687,0.728075338434373,0.026677445432498,-0.695938039170098,-0.967081423201832,0.985401515135864,20326596,2179,2391,5283,90,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",13.3335487,498702.734075,-387.0543088,144278.110178,7539.734761,71.8448087137142,43845.8626958188,13128.5699044751,0.525053509298638,2071.76723163636,2190.89073616577,438.019854615659
137662,1000,1000,353,1000,750,901,1000,250,0.11566,0.11566,54.61328,1231,1466,2076,69,1554,11.97096,0.92926,0.93507,9312,0.47485,21324.44444,158.22222,94.22222,35.55556,0.22471,600537.4025,0.29984,5.13841,-0.9776,0.63428,1.95926,"Inner Core","Somerville",1,0.784722222222222,0.222877358490566,41509,0.130281690140845,0.754536290322581,0.0453629032258065,0.0589717741935484,0.0766509433962264,22633,0.128416709644146,0.686868686868687,0.728075338434373,0.026677445432498,-0.695938039170098,-0.967081423201832,0.985401515135864,18113660,1955,2266,5238,81,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",12.3227588,498836.284075,-327.618104,145164.6939585,9557.026687,66.0559684618907,43845.8626958188,13128.5699044751,0.525053509298638,1204.32811524566,1064.07375643527,-632.580668219129
137663,1000,2000,250,1000,790,790,1000,353,0.12646,0.12646,54.07835,1096,1216,2322,69,1304,11.42988,0.91896,0.92711,10494.22222,0.28058,24012.44444,165.33333,96,40.88889,0.24731,595342.15977,0.60466,5.73048,-0.98844,0.67434,1.83494,"Inner Core","Somerville",1,0.601851851851852,0.304347826086957,30603,0.234626300851466,0.617846750727449,0.0969932104752667,0.122211445198836,0.00966183574879227,14204,0.293768545994065,0.462857142857143,0.657552083333333,0.0653465346534653,-1.52317783401358,0.846818459665014,-0.144966694871722,22117948,2308,2256,5903,88,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",11.8248666,494670.3726091,-287.5082348,144860.7825367,10921.0939476,63.2045169303421,31159.1692570423,8239.18029735202,0.415586417414323,3467.30204878715,3206.46722608086,1548.52950620057
137664,1000,2000,0,1000,707,750,1000,250,0.12775,0.12775,53.64719,1006,966,2568,22,1054,11.12888,0.91549,0.92372,10526.22222,0.21214,23235.55556,186.66667,103.11111,40.88889,0.21904,602569.39968,0.58163,5.84994,-0.99481,0.6268,1.78299,"Inner Core","Somerville",1,0.705596107055961,0.358208955223881,41786,0.119453924914676,0.711971197119712,0.0477047704770477,0.102610261026103,0.0970149253731343,17198,0.168256721595837,0.529953917050691,0.655804480651731,0.0527950310559006,-0.775738861598893,-0.123425242642725,0.073018887798475,22391776,2303,2031,5921,86,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",11.5508373,500810.4217344,-260.8339556,146360.3252274,10682.1744508,61.6351385243855,41513.0494220436,9976.00836396859,0.43086681784268,4116.45759626356,3900.82005173495,2280.66779602456
137665,1000,2000,250,1000,559,790,1000,250,0.021,0.021,44.77731,974,717,2801,219,805,11.7576,0.9332,0.9332,11070.22222,0.33001,20778.66667,183.11111,104.88889,42.66667,0.233,602569.39968,0.55382,5.97998,-0.94616,0.02306,1.82382,"Inner Core","Somerville",1,0.705596107055961,0.358208955223881,41786,0.119453924914676,0.711971197119712,0.0477047704770477,0.102610261026103,0.0970149253731343,17198,0.168256721595837,0.529953917050691,0.655804480651731,0.0527950310559006,-0.775738861598893,-0.123425242642725,0.073018887798475,25611450,2638,2179,6227,88,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",12.134692,500971.5917344,-258.1373244,145956.5470818,9421.5559372,64.9789012475551,41513.0494220436,9976.00836396859,0.43086681784268,5178.85949652657,5011.83830224194,3410.8670645691
137666,1000,2000,250,2000,353,901,1000,353,0.03077,0.03077,50.10824,1005,468,2635,276,555,10.7539,0.93012,0.88041,9875.55556,0.48356,20641.77778,188.44444,112,42.66667,0.22641,596199.48016,0.46106,5.91509,-0.89955,0.13894,1.56742,"Inner Core","Somerville",1,0.65352449223417,0.296992481203008,27788,0.130212765957447,0.648397976391231,0.0784148397976391,0.160202360876897,0.0319548872180451,15856,0.145291479820628,0.608786610878661,0.584281282316443,0.0672566371681416,-1.12683791326724,-0.265467776994271,-0.70183485728411,20847196,2175,2113,5555,86,"Very Walkable",0,"No Nearby Transit",0,"Not Bikeable",11.1911468,495695.5685328,-263.3709672,144161.3011367,9178.0352732,59.5751744857672,29683.7152051051,9197.66411681375,0.325410206284628,3143.86330647286,3424.02760472736,1711.63993458722
137667,1000,2000,353,2000,250,1060,1000,559,0.17347,0.11393,57.86091,1094,223,2483,183,308,7.8316,0.8004,0.65992,6755.55556,0.68894,31381.33333,172.44444,112,33.77778,0.19587,599594.83107,0.11338,5.38587,-0.94759,0.92528,0.70338,"Inner Core","Somerville",1,0.672768878718536,0.326771653543307,54432,0.113671274961598,0.794655414908579,0.0323488045007032,0.0407876230661041,0.110236220472441,21826,0.141524105754277,0.624489795918367,0.641843971631206,0.0220994475138122,-0.623397816486261,-0.526592057608682,0.4398335027264,16273519,1627,1513,3800,83,"Very Walkable",0,"No Nearby Transit",78,"Very Bikeable",8.276408,498512.9797881,-284.0102614,146516.2462018,14495.3682318,42.8823313054073,53805.0281452962,12660.4060003894,0.472387257982464,1148.04904019683,1370.51530107943,1698.22995495147
137668,1000,2000,559,2000,353,1060,1000,790,0.16808,0.11039,64.89425,1228,72,2347,54,76,6.57532,0.77975,0.64364,3027.55556,0.79747,33329.77778,147.55556,99.55556,24.88889,0.16867,594227.31994,-0.24302,4.14643,-1.09136,1.07104,0.57439,"Inner Core","Boston",1,0.771551724137931,0.481203007518797,43839,0.18429003021148,0.759259259259259,0.0401234567901235,0.104938271604938,0.075187969924812,26390,0.203076923076923,0.605839416058394,0.722433460076046,0.0315789473684211,-0.561048602303557,-0.391729321556259,0.452752983226388,7503585,698,664,1703,68,"Somewhat Walkable",0,"No Nearby Transit",83,"Very Bikeable",7.1252883,493996.0555502,-318.8716173,144772.1202747,15319.0743334,36.2898158340646,47475.8250559578,15307.4890896135,0.481524902595879,459.665952250676,1219.39412746348,1466.50949508985
137670,2000,2000,1030,2000,790,790,1000,559,0,0,56.97989,1583,539,2140,166,450,8.98464,0.82557,0.82557,1701.33333,0.91467,15045.33333,99.55556,62.22222,17.77778,0.17857,595409.07387,-0.47387,2.22001,-1.30647,0.2224,1.48155,"Inner Core","Boston",1,0.936329588014981,0.625806451612903,75623,0,0.927051671732523,0.0303951367781155,0.0151975683890578,0,38735,0.0886075949367089,0.751552795031056,0.893992932862191,0,0.427985330113474,-1.71129793077766,2.30839129628608,5867713,557,464,957,65,"Somewhat Walkable",0,"No Nearby Transit",75,"Very Bikeable",9.4740999,494754.4813121,-431.5952836,140689.3336503,5800.0978924,49.7415679083878,78705.6541855132,22468.0636601016,0.693336483830432,1549.47206332077,2937.2105265124,3109.41919796394
137671,2000,2000,901,2000,1030,750,1000,500,0,0,34.26533,1623,788,2074,305,699,9.8601,0.68588,0.68588,1886.22222,0.89954,7379.55556,76.44444,49.77778,7.11111,0.09302,595409.07387,-0.72416,1.13167,-1.47652,-0.10067,1.49319,"Inner Core","Boston",1,0.936329588014981,0.625806451612903,75623,0,0.927051671732523,0.0303951367781155,0.0151975683890578,0,38735,0.0886075949367089,0.751552795031056,0.893992932862191,0,0.427985330113474,-1.71129793077766,2.30839129628608,5985741,582,516,1061,64,"Somewhat Walkable",0,"No Nearby Transit",63,"Bikeable",10.0032142,494683.6913121,-460.8583492,139042.0901097,1922.1156788,52.7718298427971,78705.6541855132,22468.0636601016,0.693336483830432,950.674181684023,2667.05715668412,2559.75506287712
137686,2000,2000,353,2000,707,1030,1000,353,0.23208,0.22041,59.42532,3712,534,1557,86,1658,9.76142,0.83706,0.73785,2672,0.8313,16183.11111,74.66667,55.11111,10.66667,0.14285,468557.84736,-0.65348,1.6879,-1.03003,1.22635,1.78312,"Inner Core","Boston",1,0.625538020086083,0.015625,18438,0.272,0.863083164300203,0.0405679513184584,0.213995943204868,0,12453,0.205311542390194,0.741379310344828,0.440699126092385,0.0339943342776204,-1.45891589023754,-0.756930959631826,-1.91748932703879,4431927,503,628,1503,74,"Very Walkable",0,"No Nearby Transit",60,"Bikeable",10.0967122,389869.4933088,-1068.0934479,112000.8017667,6624.018441,53.3072971895375,20603.9722654257,7224.16418659459,0.166255757888846,-3744.81287450493,-2523.53771710849,-2871.48605636792
137687,2000,2000,250,2000,901,790,1000,250,0.18652,0.17658,55.94618,3899,623,1723,191,1411,10.38381,0.80768,0.75406,4268.44444,0.5739,18424.88889,85.33333,56.88889,19.55556,0.22916,482066.68988,-0.26172,2.64454,-1.07209,0.92956,1.65005,"Inner Core","Boston",1,0.680327868852459,0.404494382022472,27228,0.236124176857949,0.927804878048781,0.107317073170732,0.195121951219512,0.051685393258427,16555,0.161448140900196,0.56551724137931,0.522595596755504,0.0532150776053215,-0.9094284805903,0.153894017668872,-1.47228815692673,8112301,908,1006,2401,76,"Very Walkable",0,"No Nearby Transit",58,"Bikeable",10.6390801,400958.5226004,-1126.9054442,116007.4803982,7760.820703,56.4134631007887,29564.3931888104,9603.2137038104,0.246996862900263,-1947.96761581958,-1274.67123906259,-1665.67421711622
137688,1000,2000,353,2000,1118,559,1000,250,0.09369,0.09369,49.41845,4093,785,1907,80,1165,10.67369,0.78476,0.78476,5907.55556,0.63375,15683.55556,74.66667,39.11111,19.55556,0.2619,481135.30107,-0.29082,2.61809,-1.08447,0.43083,1.73802,"Inner Core","Boston",1,0.746397694524496,0.492248062015504,42244,0.11140867702196,0.885444035733053,0.0325801366263794,0.179190751445087,0.0232558139534884,25047,0.143637356635718,0.627187079407806,0.629931120851597,0.127236580516899,-0.612997899578523,-0.799177881944267,-0.427191139154773,10793705,1213,1379,3323,80,"Very Walkable",0,"No Nearby Transit",61,"Bikeable",10.9043045,399992.4298881,-1190.1995692,115603.1672215,6406.257205,57.9324154394356,45568.6069091927,14528.7164407138,0.345333446744438,-1685.39945658496,-1224.11810970206,-1470.58285753565
137689,1000,2000,559,2000,1346,353,1000,353,0,0,44.10787,4292,830,2105,42,921,9.6659,0.70704,0.71721,4462.22222,0.84407,11799.11111,55.11111,24.88889,16,0.29032,481135.30107,-0.55884,1.92418,-1.14722,-0.06478,1.40539,"Inner Core","Boston",1,0.746397694524496,0.492248062015504,42244,0.11140867702196,0.885444035733053,0.0325801366263794,0.179190751445087,0.0232558139534884,25047,0.143637356635718,0.627187079407806,0.629931120851597,0.127236580516899,-0.612997899578523,-0.799177881944267,-0.427191139154773,7929797,880,1033,2492,78,"Very Walkable",0,"No Nearby Transit",63,"Bikeable",9.8774056,399900.1998881,-1254.0780188,114385.9396833,4319.2512504,52.051318203627,45568.6069091927,14528.7164407138,0.345333446744438,-2282.14346898764,-1292.50758627893,-1534.92603136902
137691,1000,2000,250,2000,1274,250,1000,500,0,0,49.00758,4705,421,2528,260,454,11.19254,0.80282,0.84032,2446.22222,0.73389,11584,46.22222,26.66667,16,0.34615,408806.85679,-0.67362,1.53402,-1.02247,-0.03409,1.81006,"Inner Core","Boston",1,0.833333333333333,0.565495207667732,37639,0.0734194425560843,0.972640218878249,0.0697674418604651,0.209302325581395,0.0431309904153355,22967,0.171974522292994,0.682352941176471,0.641171684296176,0.0685279187817259,-0.171248437529281,-0.579870644663637,-0.790706513060193,4634000,498,539,1358,72,"Very Walkable",0,"No Nearby Transit",66,"Bikeable",11.4321584,340106.4611357,-1374.2542392,97198.2497147,4358.8614558,60.9554590050688,40907.2396249625,13322.4187839811,0.328618653849793,-3090.65519240049,-2170.02188976813,-2251.95276368179
137692,2000,2000,353,2000,1030,250,1000,250,0,0,43.29128,4918,330,2750,123,269,11.37112,0.8154,0.83576,2917.33333,0.36464,15680,62.22222,37.33333,17.77778,0.28571,408806.85679,-0.4117,1.88598,-1.11961,-0.12994,1.87305,"Inner Core","Boston",1,0.833333333333333,0.565495207667732,37639,0.0734194425560843,0.972640218878249,0.0697674418604651,0.209302325581395,0.0431309904153355,22967,0.171974522292994,0.682352941176471,0.641171684296176,0.0685279187817259,-0.171248437529281,-0.579870644663637,-0.790706513060193,6154002,677,698,1641,73,"Very Walkable",0,"No Nearby Transit",65,"Bikeable",11.5981868,340143.9911357,-1442.4986272,98217.4352136,6412.0002208,61.9063112888776,40907.2396249625,13322.4187839811,0.328618653849793,-2714.51377725858,-2159.8540989963,-2305.91284131556
137693,2000,2000,559,2000,790,353,1000,0,0,0,36.56064,5134,407,2976,27,253,10.09191,0.75344,0.75344,2456.88889,0.00072,17411.55556,42.66667,26.66667,8.88889,0.20833,408806.85679,-0.48414,1.03998,-1.38874,-0.22165,1.79406,"Inner Core","Boston",1,0.833333333333333,0.565495207667732,37639,0.0734194425560843,0.972640218878249,0.0697674418604651,0.209302325581395,0.0431309904153355,22967,0.171974522292994,0.682352941176471,0.641171684296176,0.0685279187817259,-0.171248437529281,-0.579870644663637,-0.790706513060193,5226979,568,589,1382,68,"Somewhat Walkable",0,"No Nearby Transit",61,"Bikeable",10.3304575,340145.4811357,-1512.4139136,98477.0315861,7321.3779384,54.6459672745023,40907.2396249625,13322.4187839811,0.328618653849793,-3057.19807768309,-2484.20786176295,-2774.20178024882
137694,2000,2000,790,2000,559,559,1000,250,0,0,29.87465,5353,590,3205,97,425,8.04887,0.64467,0.64467,1164.44444,0.2595,12912,30.22222,21.33333,3.55556,0.11764,408806.85679,-0.85087,0.17553,-1.39327,-0.31145,1.4303,"Inner Core","Boston",1,0.833333333333333,0.565495207667732,37639,0.0734194425560843,0.972640218878249,0.0697674418604651,0.209302325581395,0.0431309904153355,22967,0.171974522292994,0.682352941176471,0.641171684296176,0.0685279187817259,-0.171248437529281,-0.579870644663637,-0.790706513060193,2658024,288,292,655,59,"Somewhat Walkable",0,"No Nearby Transit",56,"Bikeable",8.3174536,340179.0911357,-1583.195266,97159.648071,5014.62709,43.1174013446314,40907.2396249625,13322.4187839811,0.328618653849793,-3448.86810501452,-2314.13794645276,-2754.28618229289
138454,2000,1000,559,1000,559,901,1000,353,0,0,36.88611,1738,1513,2070,259,1455,6.96156,0.61112,0.63168,2056.88889,0.62252,8933.33333,49.77778,35.55556,8.88889,0.17857,507501.26618,-0.92436,0.87174,-1.40999,-0.12391,1.01694,"Inner Core","Cambridge",1,0.926739926739927,0.743190661478599,79623,0,0.908517350157729,0.107255520504732,0.329652996845426,0.0311284046692607,48203,0.0686767169179229,0.707509881422925,0.565529622980251,0.0412698412698413,0.880317347429374,-0.910771770710297,-1.83649312159728,5489843,625,542,1157,69,"Somewhat Walkable",0,"No Nearby Transit",93,"Biker's Paradise",7.3081972,421548.5009294,-493.3665564,119209.417247,3259.9036194,37.3373435178461,86355.5769830054,27959.3973995496,0.166563354835786,-3508.86987709028,-1237.53636228451,-475.514919271281
138455,1000,1000,353,2000,500,1000,1000,250,0,0,43.78168,1761,1518,1835,183,1458,9.29232,0.77749,0.8463,4179.55556,0.46681,13952,83.55556,51.55556,23.11111,0.27659,539572.01001,-0.36391,2.56002,-1.27073,-0.0483,1.50443,"Inner Core","Cambridge",1,0.978998384491115,0.573604060913706,70625,0.0319526627218935,0.852153667054715,0.0675203725261933,0.114086146682189,0.0152284263959391,42746,0.138991389913899,0.656330749354005,0.717114568599717,0.0394477317554241,0.317509880014798,-0.927584765272375,0.762125780234931,10526527,1211,1088,2351,81,"Very Walkable",0,"No Nearby Transit",96,"Biker's Paradise",9.7238009,448077.4683083,-495.0259232,128230.9461108,5731.5226982,51.1716170211862,76592.2607777895,24794.251162499,0.469547284513916,-1392.24147505203,7.47400598723991,779.615211975931
138456,1000,1000,250,2000,559,1030,1000,250,0,0,44.16794,1819,1563,1604,140,1504,10.3958,0.86091,0.94029,5400.88889,0.30969,15626.66667,112,65.77778,28.44444,0.25396,539572.01001,-0.08053,3.30537,-1.22415,-0.08067,1.81691,"Inner Core","Cambridge",1,0.978998384491115,0.573604060913706,70625,0.0319526627218935,0.852153667054715,0.0675203725261933,0.114086146682189,0.0152284263959391,42746,0.138991389913899,0.656330749354005,0.717114568599717,0.0394477317554241,0.317509880014798,-0.927584765272375,0.762125780234931,13078680,1525,1414,3038,82,"Very Walkable",0,"No Nearby Transit",97,"Biker's Paradise",10.8647329,447983.8783083,-512.1323656,128908.1642888,6572.7514668,57.705787066013,76592.2607777895,24794.251162499,0.469547284513916,-1113.23079198974,-199.626991570708,638.408672384839
138457,1000,1000,353,1000,559,1118,1000,250,0,0,42.20512,1907,1403,1379,115,1588,10.74875,0.87159,0.96327,6001.77778,0.23594,17701.33333,142.22222,85.33333,35.55556,0.25,550319.67849,0.1113,4.17381,-1.17921,-0.15265,1.7286,"Inner Core","Cambridge",1,0.965413533834587,0.546116504854369,82012,0.0431235431235431,0.83625730994152,0.0502923976608187,0.0970760233918129,0.029126213592233,46363,0.105137395459976,0.771634615384615,0.814666666666667,0.0392798690671031,0.398639219774126,-1.52952899863422,1.49395732844742,14738921,1709,1564,3376,84,"Very Walkable",0,"No Nearby Transit",96,"Biker's Paradise",11.2090456,456987.4431467,-540.0241088,131990.3355036,7783.6285718,59.67768173668,87401.8475872886,26892.2371832079,0.561072046783626,-1019.52622531045,-393.979159080073,408.63261238501
138458,1000,1000,559,1000,500,1250,1000,0,0,0,40.21598,2023,1185,1165,18,1706,10.44312,0.85065,0.93547,5128.88889,0.48954,17425.77778,152.88889,94.22222,30.22222,0.19767,551078.19454,-0.15877,3.94395,-1.10468,-0.16421,1.61159,"Inner Core","Cambridge",1,0.980952380952381,0.558073654390935,90000,0.0174563591022444,0.928,0.0986666666666667,0.110666666666667,0.0424929178470255,51406,0.0903141361256544,0.701612903225806,0.825633383010432,0.0072202166064982,0.760312636746814,-1.11517128943546,1.36072335895585,12731275,1481,1362,2885,85,"Very Walkable",0,"No Nearby Transit",93,"Biker's Paradise",10.8933783,457757.0514682,-576.3358552,131880.8048233,7601.7565888,57.86984058945,96162.5707204671,29817.1596880103,0.558183705911574,-1847.12007940401,-965.930750686141,-312.193201721296
